Season,Team,TG,W,L,P_ERA,P_G,P_GS,P_QS,P_CG,P_ShO,P_SV,P_HLD,P_BS,P_IP,P_TBF,P_H,P_R,P_ER,P_HR,P_BB,P_IBB,P_HBP,P_WP,P_BK,P_SO,B_G,B_AB,B_PA,B_H,B_1B,B_2B,B_3B,B_HR,B_R,B_RBI,B_BB,B_IBB,B_SO,B_HBP,B_SF,B_SH,B_GDP,B_SB,B_CS,B_AVG,F_Pos,F_Inn,F_rSZ,F_rCERA,F_rSB,F_rGDP,F_rARM,F_rGFP,F_rPM,F_rTS,F_DRS,F_ARM,F_DPR,F_RngR,F_ErrR,F_UZR,F_UZR/150,F_FRM,F_OAA,F_RAA,F_Def,WinP,x,B_K%,B_ISO,B_BABIP,B_AVG,B_OBP,B_SLG,B_wOBA,B_xwOBA,B_wRC+,B_BsR,B_Off,B_Def,B_WAR,P_K/9,P_BB/9,P_HR/9,P_BABIP,P_LOB%,P_GB%,P_HR/FB,P_vFA (pi),P_ERA,P_xERA,P_FIP,P_xFIP,P_WAR,F_G,F_GS,F_Inn,F_PO,F_A,F_E,F_FE,F_TE,F_DP,F_DPS,F_DPT,F_DPF,F_Scp,F_SB,F_CS,F_PB,F_WP,F_FP,F_TZ,RSPG,RAPG
2002,OAK,162,103,59,3.688018260940249,570,162,95,9,5,48,86,21,1452,6158,1391,654,595,135,474,45,62,40,9,1021,2312,5558,6291,1450,938,279,28,205,800,772,609,37,1008,68,36,20,128,46,20,0.26088521,P,13047,0,0,0,0,0,0,0,,0,-3.073107418,-6.594376814,-8.801491975,12.145366483087855,-6.323610203,-1.856004271,,,,-11.32366384,0.635802469,0.59941033,0.160228898,0.170924793,0.284181693,0.26088521,0.339180354,0.431810003,0.3366155582320281,,106.3921922,10.102046591055114,59.242991768334015,-32.67194681,24.00740991,6.3285153687730995,2.9380179087154255,0.8367772524822413,0.2812360053739364,0.7325,0.466385622,0.090361445,,3.688018260940249,,3.871849743736126,4.095544622689479,23.146492307074368,2049,1449,13047,4349,1698,88,46,41,381,157,121,159,27,74,34,12,68,0.98565607,-5,4.938271605,4.037037037
2002,PHI,161,80,81,4.1657831749373875,611,161,77,5,3,47,78,24,1449.2,6222,1381,724,671,153,570,54,70,68,5,1075,2260,5524,6323,1428,897,325,41,165,710,676,640,70,1095,53,39,66,129,104,43,0.258508327,1B,12714,0,0,0,0,0,0,0,,0,7.851636217907071,8.179592426866293,-7.246679176,1.2164473977900343,10.00105569884181,3.6108952326120494,,,,13.001015206917744,0.49689441,0.490238029,0.173177289,0.163287473,0.293516151,0.258508327,0.339034526,0.4217958,0.33089760932535406,,100.56741325042233,1.050715911667794,5.428806123421147,22.76338157430291,23.399442678619856,6.673944728849018,3.538742786,0.9498730637338603,0.28203950390445565,0.7178,0.464554365,0.104294478,,4.1657831749373875,,4.175451487992927,4.212161962630287,13.056217374745756,2187,1449,12714,4237,1888,115,69,45,409,185,126,181,20,94,44,11,34,0.98157051,3,4.409937888,4.49689441
2002,PIT,161,72,89,4.236670702780517,619,161,73,2,1,47,96,19,1412.2,6131,1447,730,665,163,572,93,55,34,5,920,2343,5330,6049,1300,875,263,20,142,641,610,537,44,1109,73,41,68,97,86,49,0.243902439,2B,12927,0,0,0,0,0,0,0,,0,4.9987980499863625,0.1868764776736498,-19.49771718,-7.235823954,-21.54788629,-2.048088999,,,,-22.54788969,0.447204969,0.435356296,0.183336088,0.136772983,0.281067961,0.243902439,0.319344591,0.380675422,0.30827456454707053,,84.12743248549896,7.948881406133296,-113.0296294,46.30686076916754,13.007996379996491,5.861258716628684,3.644173897730008,1.0384621421852995,0.29043202895272563,0.7281,0.477742805,0.119941133,,4.236670702780517,,4.491093715182007,4.330313047360676,7.136054019909352,2231,1458,12927,4308,1671,127,68,59,382,161,121,161,18,76,40,14,51,0.97920079,-1,3.98136646,4.534161491
2002,SDP,162,66,96,4.655605416332596,622,162,74,5,2,40,60,23,1436.1,6333,1522,815,743,177,582,61,66,51,4,1108,2372,5515,6178,1393,985,243,29,136,662,627,547,42,1062,30,41,45,132,71,44,0.252583862,P,13008,0,0,0,0,0,0,0,,0,-10.53447781,-1.807180211,31.51392005197704,5.871339245,25.043629499152303,1.1088692213643834,,,,33.043607358172984,0.407407407,0.397511404,0.171900291,0.128558477,0.288435061,0.252583862,0.321213109,0.381142339,0.3090172884617312,,91.08446425511819,-12.36953491,-81.80221981,11.029195634298958,13.022441175084246,6.942679409551166,3.6467864768581038,1.1090742378073615,0.30568181818181817,0.7049,0.443719045,0.118236472,,4.655605416332596,,4.374694704352541,4.223602399504118,8.925078972737538,2039,1458,13008,4335,1514,88,54,34,342,135,110,134,24,66,35,7,42,0.9851777,8,4.086419753,5.030864198
2002,SEA,162,93,69,4.0724175192038645,505,162,82,8,3,43,57,21,1445.1,6117,1422,699,654,178,441,34,49,42,3,1063,2251,5569,6362,1531,1063,285,31,152,814,771,629,62,1003,51,72,41,123,137,58,0.274914706,P,12936,0,0,0,0,0,0,0,,0,-3.271505781,4.208636887,29.268097173422575,3.5795148870747653,33.78472648002207,4.230239778153907,,,,35.784693021346136,0.574074074,0.57557134,0.157654825,0.144191058,0.307400802,0.274914706,0.349786426,0.419105764,0.3353777061275903,,109.55303455220657,12.906860783026787,87.61843115372714,16.75929120182991,32.035761988810776,6.619235203,2.7460797033163673,1.108394982,0.2836297309621523,0.7295,0.401606425,0.103488372,,4.0724175192038645,,4.109210077078782,4.164851597128601,18.317374230595306,2099,1458,12936,4311,1625,91,61,30,400,168,131,168,26,87,36,7,36,0.98490128,2,5.024691358,4.314814815
2002,SFG,162,95,66,3.550326860387177,579,162,91,10,5,43,70,17,1437.1,6056,1349,616,567,116,523,44,36,36,2,992,2263,5497,6298,1465,932,300,35,198,783,751,616,103,961,65,52,68,136,74,21,0.266509004,P,13017,0,0,0,0,0,0,0,,0,11.535601519281045,8.392450992017984,19.569149766117334,6.188547110650688,45.68581726984121,8.870715758435392,,,,45.68577906323061,0.590062112,0.617693908,0.152588123,0.175368383,0.288610478,0.266509004,0.344462279,0.441877387,0.33827885097676746,,108.99407555745462,2.7987283539841883,73.43777263,74.08424787782133,35.26141984273609,6.211506605827301,3.2748164867416114,0.726345531,0.2809295967190704,0.7401,0.42283105,0.073232323,,3.550326860387177,,3.797645355553298,4.2826370210580595,18.109470799099654,2230,1458,13017,4337,1664,102,56,45,375,172,118,170,13,86,34,9,40,0.98328691,0,4.833333333,3.802469136
2002,STL,162,97,65,3.7024687899766993,634,162,80,4,2,42,82,21,1446.1,6135,1355,648,595,141,547,39,60,40,2,1009,2366,5505,6246,1475,989,285,26,175,787,758,542,77,927,67,49,83,123,86,42,0.267938237,P,12963,0,0,0,0,0,0,0,,0,4.3828058280050755,1.4306930899620056,15.563947405596991,-7.894592341,13.482862581120571,2.4627064880388514,,,,17.482821515559785,0.598765432,0.595963717,0.148414985,0.156584923,0.292003593,0.267938237,0.338147006,0.42452316,0.33052750118382856,,100.87113423985441,11.670718008914264,18.069446614975007,82.20687422,30.36351969076533,6.278640351405865,3.4037822321298394,0.8773917636751506,0.27729556875285516,0.7446,0.437201907,0.091439688,,3.7024687899766993,,4.093206759,4.310048948,14.176459819078445,1818,1449,12963,4321,1554,125,59,63,407,171,137,170,16,92,53,13,62,0.97916667,4,4.858024691,4
2002,TBD,161,55,106,5.292523340847743,467,161,65,12,1,25,24,21,1440.1,6424,1567,918,847,215,620,24,94,62,10,925,2007,5604,6198,1418,953,297,35,133,673,640,456,29,1115,58,36,44,116,102,45,0.253033547,P,12957,0,0,0,0,0,0,0,,0,-2.934276496,-3.498757599,-4.381295536,3.9711192562244833,-6.843276623,-1.595525189,,,,-15.84325156,0.341614907,0.349575851,0.17989674,0.13668808,0.292577413,0.253033547,0.313942151,0.389721627,0.30865645294773336,,86.73827301181186,6.630632459593471,-95.04011147,3.1429447354748845,11.834720831163901,5.7799103781395065,3.874102091293507,1.3434386284324258,0.29584245076586435,0.6884,0.385741565,0.116531165,,5.292523340847743,,5.105322955880169,4.948021672956849,2.7410289477556944,2216,1458,12957,4317,1675,99,48,49,373,152,121,152,13,74,28,11,84,0.98374651,-9,4.180124224,5.701863354
2002,TEX,162,72,90,5.163693054803435,649,162,68,4,2,33,65,33,1439.2,6446,1528,882,826,194,669,32,76,84,11,1030,2389,5618,6332,1510,949,304,27,230,843,806,554,45,1055,62,50,48,129,62,34,0.268778924,1B,12945,0,0,0,0,0,0,0,,0,4.768833230948076,1.7981301248073578,1.2709590124431998,-0.889562382,6.948424530448392,1.7712461653935079,,,,1.9484105890446557,0.444444444,0.477402855,0.166614024,0.186543254,0.292037417,0.268778924,0.338319541,0.455322178,0.34297338139076494,,103.00966519240839,3.032975088339299,26.16868986970054,-31.8813893,20.91536427557943,6.438987707563606,4.182216287728206,1.212780208997417,0.2979673888764798,0.695,0.432125709,0.120198265,,5.163693054803435,,4.835419200238949,4.644303798509199,7.576330889947712,2034,1458,12945,4315,1607,107,59,48,374,162,119,161,35,107,41,18,57,0.98225245,-5,5.203703704,5.444444444
2002,TOR,162,78,84,4.805563792967744,623,162,69,6,2,41,69,29,1438.1,6338,1504,828,768,177,590,56,71,57,4,991,2236,5581,6230,1457,927,305,38,187,813,771,522,30,1142,53,57,17,130,71,18,0.261064325,CF,13077,0,0,0,0,0,0,0,,0,15.432753961649723,-5.483666804,-47.34868817,-14.18444047,-51.58408015,-4.024694534,,,,-51.5840737,0.481481481,0.490859996,0.183306581,0.168786956,0.294731956,0.261064325,0.327056172,0.429851281,0.3288627360585475,,96.53581095791613,11.468943750485778,-15.52582277,-12.80097796,18.305863083666303,6.200929321394576,3.691774268035116,1.1075322804105348,0.29430028831226435,0.6974,0.439390642,0.109326744,,4.805563792967744,,4.562533801021665,4.529730496839569,12.200874160043895,2081,1458,13077,4359,1790,139,75,61,367,162,113,161,16,85,44,12,51,0.9778944,0,5.018518519,5.111111111
2003,LAA,162,77,85,4.282021356296018,537,162,65,5,2,39,56,13,1431.1,6161,1444,743,681,190,486,38,76,53,3,980,2286,5487,6119,1473,1014,276,33,150,736,687,476,42,838,56,50,50,125,129,61,0.268452706,CF,13095,0,0,2,-7,-12,0,-24,,-41,-9.965261987,-6.021787912,-31.26386336,2.736991494137328,-44.51390786,-8.821496714,,,,-44.51389229,0.475308642,0.495267178,0.136950482,0.14434117,0.29083315,0.268452706,0.330367441,0.412793876,0.3231858882576509,,96.39459510606187,-4.914496422,-32.94152084,27.126158364117146,20.205717558281908,6.162086533289424,3.055891893039449,1.1946902462499902,0.2831338902686837,0.7259,0.393652193,0.111176126,,4.282021356296018,,4.5657538704874465,4.5810565151820795,11.327483672648668,2108,1458,12882,4294,1516,105,54,49,315,138,101,139,0,80,48,11,53,0.98224852,,4.543209877,4.586419753
2003,ARI,162,84,78,3.841236514498435,614,162,90,7,5,42,47,13,1455,6230,1379,685,621,150,526,53,72,52,9,1291,2319,5570,6261,1467,965,303,47,152,717,696,531,63,1006,45,52,63,126,76,38,0.263375224,1B,13107,0,3,-1,-2,2,0,50,,43,5.169070482254028,0.4021619111299515,13.155779782682657,-11.09488348,7.632133269682527,1.897065408914668,,,,2.632157731961695,0.518518519,0.522812652,0.160677208,0.153141831,0.294578853,0.263375224,0.329622458,0.416517055,0.32270953654271367,,86.48377132313473,-10.8422556,-119.9142753,-6.886691354,7.742799687350612,7.985565765245538,3.253607740138771,0.9278349068836799,0.29324743497971845,0.7312,0.472866363,0.113895216,,3.841236514498435,,3.830145386,3.8097506303631357,24.609297560993582,2111,1458,13095,4365,1691,108,65,41,309,131,114,132,0,84,38,14,52,0.98247891,,4.425925926,4.228395062
2003,ATL,162,101,61,4.097280469885409,651,162,84,4,1,51,75,20,1456.1,6247,1425,740,663,147,555,69,42,53,4,992,2362,5670,6378,1608,1021,321,31,235,907,872,545,46,933,49,49,65,124,68,22,0.283597883,SS,13047,0,-5,-4,2,-4,0,5,,-12,-3.972511034,2.821718417108059,-0.795141084,0.7100816729944199,-1.235819755,-0.71736021,,,,-13.23588424,0.62345679,0.600364605,0.146284101,0.191887125,0.301691935,0.283597883,0.348804055,0.475485008,0.35389473882610956,,111.73993278295718,9.454573086928576,105.32375894897226,46.71714574843645,35.57041002428956,6.1304709293006425,3.4298501670986457,0.9084468010153169,0.28330747062735534,0.7059,0.475949923,0.109538002,,4.097280469885409,,4.211196274,4.242630234314843,15.17779554054141,2147,1458,13107,4369,1881,121,77,41,407,166,135,167,0,91,34,7,53,0.98100769,,5.598765432,4.567901235
2003,BAL,163,71,91,4.761781050698217,588,163,73,9,1,41,66,21,1449.2,6366,1579,820,767,198,526,43,80,42,4,981,2196,5665,6241,1516,1063,277,24,152,743,695,431,32,902,54,40,51,123,89,36,0.26760812,P,13182,0,-5,0,-4,3,0,-11,,-22,0.34268202632665634,-5.746617787,-37.9168758,-3.057702626,-46.37844338,-6.580606065,,,,-49.37848878,0.438271605,0.450855038,0.14452812,0.137864077,0.293270264,0.26760812,0.323263327,0.405472197,0.3177047494984014,,94.11805181,10.990064391866326,-35.27168549,-21.15417971,15.637808899179912,6.090361422079467,3.265576053021203,1.2292472595022779,0.3014625627592229,0.7155,0.424035797,0.12406015,,4.761781050698217,,4.707766343524058,4.537477110427277,11.755357403773814,1979,1467,13047,4349,1682,105,59,43,388,164,126,165,0,121,37,12,42,0.98288787,,4.558282209,5.030674847
2003,BOS,162,95,67,4.491807439246746,599,162,82,5,0,36,46,21,1464.2,6355,1503,809,731,153,488,41,76,44,0,1141,2313,5769,6530,1667,1018,371,40,238,961,932,620,61,943,53,64,24,126,88,35,0.288958224,P,13107,0,-2,4,6,-7,0,-28,,-25,-9.929478496,8.944379109889269,9.624669079319574,-0.669596947,7.969909565174021,0.18351559980317056,,,,15.969873657779768,0.586419753,0.58524704,0.144410413,0.201941411,0.307179707,0.288958224,0.359667998,0.490899635,0.3635535184406698,,120.09688962248207,3.5445514330640435,167.23564846039233,-61.54445503,32.57823472551316,7.011152241013047,2.998634788443792,0.9401457430981561,0.3002001334222815,0.679,0.449475065,0.104152484,,4.491807439246746,,3.9866863075775316,4.091118093621858,21.52734796470031,2111,1458,13182,4394,1676,113,62,49,306,132,93,131,0,101,35,20,44,0.98172408,,5.932098765,4.99382716
2003,CHC,162,88,74,3.825359913,582,162,100,13,6,36,62,15,1456.1,6227,1304,683,619,143,617,36,71,63,3,1404,2285,5519,6187,1431,933,302,24,172,724,691,492,40,1158,50,46,80,135,73,31,0.259286102,SS,12879,0,0,2,2,-5,0,24,,27,-2.813620999,3.6920032054185867,23.12134838635393,1.98436266,25.984146451373817,3.2774202545840634,,,,32.984111923040324,0.543209877,0.529115291,0.187166639,0.156912484,0.297284533,0.259286102,0.323071884,0.416198586,0.32079797515528036,,90.67694192242705,-9.414883276,-83.73133321,50.88789156731218,16.753088041880822,8.676583713,3.8130001074205824,0.883726119,0.29083166332665333,0.7306,0.470927318,0.116165718,,3.825359913,,3.7971413879271037,3.7531463217562964,24.084809419233352,2099,1458,13107,4369,1675,106,59,44,394,157,135,157,0,70,42,12,63,0.98276423,,4.469135802,4.216049383
2003,CHW,162,86,76,4.169812519253395,523,162,98,12,0,36,33,17,1431,6067,1364,715,663,162,518,30,53,39,4,1056,2277,5487,6148,1445,903,303,19,220,791,766,519,27,916,58,41,43,132,77,29,0.263349735,P,13017,0,0,-1,-3,2,0,7,,-4,5.152918869862333,-3.209775075,-2.905298824,-10.65733722,-11.61950437,-0.867677896,,,,-15.61954419,0.530864198,0.550336615,0.148991541,0.182431201,0.278916211,0.263349735,0.331203931,0.445780936,0.3361376673130269,,101.10204860007732,-5.069580524,3.1418082708437716,12.920294618234038,22.457846505506918,6.641511342883236,3.2578625716037086,1.0188682173741328,0.2809724170172978,0.7142,0.420688062,0.105331599,,4.169812519253395,,4.224392540825422,4.319827269,22.526779488893226,2068,1458,12879,4293,1583,93,47,44,381,153,122,154,0,58,29,13,39,0.9844195,,4.882716049,4.413580247
2003,CIN,162,69,93,5.090111047488742,637,162,56,4,1,38,60,26,1446.1,6423,1578,886,818,209,590,61,48,46,3,932,2334,5509,6211,1349,907,239,21,182,694,669,524,34,1326,79,32,66,102,80,34,0.244872027,CF,13134,0,-1,2,4,-2,0,25,,28,0.015753106912598014,3.039652732666582,24.54828515276313,-4.851999845,22.75168211502023,3.201583480790286,,,,28.75167251217298,0.425925926,0.380249354,0.213492191,0.150117989,0.289362757,0.244872027,0.317708333,0.394990016,0.3122509551028768,,83.68301218803758,10.373018829151988,-120.799248,21.84839229064528,10.322892858184627,5.7994908267231144,3.6713514890199974,1.300529595263016,0.2947889750215332,0.6915,0.425608465,0.128694581,,5.090111047488742,,4.944632993959689,4.703308474424533,6.592459740117192,2145,1458,13017,4339,1701,141,71,69,363,155,120,154,0,77,28,9,46,0.97718816,,4.283950617,5.469135802
2003,CLE,162,68,94,4.206030879372722,590,162,76,5,2,34,52,25,1459.1,6254,1477,778,682,179,501,37,64,49,7,943,2241,5572,6188,1413,933,296,26,158,699,660,466,25,1062,62,41,46,128,86,61,0.253589375,P,12780,0,-1,3,-1,17,0,-15,,7,14.789218817837536,1.3822053279727697,-16.2542462,-0.73675582,-0.819528175,2.0038760461914604,,,,6.1804428213667535,0.419753086,0.446665783,0.171622495,0.147523331,0.285681766,0.253589375,0.3160723,0.401112706,0.3131130499883443,,90.17980000515011,-7.470352432,-83.84976639,10.123846968635917,13.754791502624988,5.815670262827679,3.0897675521491696,1.1039289258177671,0.28421283118020585,0.7056,0.440432432,0.116917047,,4.206030879372722,,4.495202380719572,4.430351054602401,12.095503584248945,2035,1458,13134,4378,1779,126,67,56,425,183,136,181,0,84,43,11,49,0.97994589,,4.314814815,4.802469136
2003,COL,162,74,88,5.235211900481468,662,162,68,3,0,34,76,20,1420,6364,1629,892,826,200,552,51,84,48,8,866,2352,5518,6283,1472,913,330,31,198,853,814,619,46,1134,52,38,55,140,63,37,0.26676332,P,12948,0,0,-1,5,-20,0,-21,,-35,-22.52678064,3.6739473417401314,-5.146107208,-18.86311301,-42.8620783,-8.447740166,,,,-44.86210627,0.456790123,0.477661588,0.180487028,0.17868793,0.301609848,0.26676332,0.344146458,0.44545125,0.34190793240693296,,90.28198801715608,1.047287910245359,-78.33091272,39.618930820026435,16.485493944603643,5.488733057889771,3.498591972234588,1.2676057870415174,0.30652080652080654,0.6917,0.437093047,0.129449838,,5.235211900481468,,4.986449894359324,4.741924370954966,8.769112682,2145,1458,12780,4260,1783,116,67,48,401,164,130,165,0,73,42,11,48,0.98116577,,5.265432099,5.50617284
2003,DET,162,43,119,5.317424072274408,613,162,65,3,0,27,44,19,1438.2,6376,1616,928,850,195,557,35,56,52,5,764,2278,5466,6071,1312,919,201,39,153,591,553,443,24,1099,47,49,65,114,98,63,0.240029271,P,13050,0,2,4,-2,24,0,35,,71,20.67853476665914,-2.537877965,19.756429481320083,-0.702837711,37.19423601496965,9.300945537,,,,46.19423649577905,0.265432099,0.288551094,0.181024542,0.135016466,0.271874266,0.240029271,0.300083263,0.375045737,0.2955525044991487,,79.52896786,-6.494232063,-162.2847878,-59.23831226,-1.191904022,4.779425872020762,3.4844767155962884,1.2198796401100112,0.29579517069109074,0.6651,0.424601552,0.11641791,,5.317424072274408,,5.009740853075291,4.945325356241705,2.856092314235866,2054,1458,12948,4316,1809,137,81,55,469,197,157,196,0,128,54,11,52,0.97812201,,3.648148148,5.728395062
2003,FLA,162,91,71,4.041281496743757,557,162,94,7,2,36,48,14,1445.1,6165,1415,692,649,128,530,40,40,51,11,1132,2190,5490,6186,1459,966,292,44,157,751,709,515,44,978,57,41,82,114,150,74,0.265755919,P,12948,0,0,2,0,4,0,-49,,-47,2.4338638125918806,2.6039105281233788,-49.28021028,-0.930768025,-45.17322783,-4.970486894,,,,-44.1732119,0.561728395,0.540818802,0.158098933,0.155009108,0.296178343,0.265755919,0.332787153,0.420765027,0.32731514419535834,,98.71246938095756,2.821573463268578,-7.550035076,41.79822413623333,23.354469481408582,7.048891609112378,3.3002761067398945,0.7970478144579367,0.2968858131487889,0.716,0.421028466,0.082901554,,4.041281496743757,,3.7995088601222307,4.2058618890124695,21.307540039531887,2153,1458,13050,4350,1707,95,56,37,360,145,121,149,0,86,48,4,40,0.98455787,,4.635802469,4.271604938
2003,HOU,162,87,75,3.8668976660001952,664,162,76,1,0,50,91,14,1450,6176,1350,677,623,161,565,53,74,40,4,1139,2390,5583,6320,1466,937,308,30,191,805,763,557,44,1021,81,38,61,125,66,30,0.26258284,3B,12882,0,-2,3,2,1,0,16,,22,7.680745926685631,0.26072944328188896,33.04453964345157,-1.693718174,39.29217423690716,6.626983742192366,,,,45.292205281514505,0.537037037,0.585730245,0.161550632,0.168547376,0.28918122,0.26258284,0.336155935,0.431130216,0.3331688151662616,,96.85166290617092,10.851290310267359,-15.90580427,76.61123700067401,26.391833125665634,7.069657209589442,3.5068975622634193,0.9993106327865673,0.28062308236960115,0.7439,0.437865668,0.107404936,,3.8668976660001952,,4.2260031833865135,4.2899348720748955,16.438590253470466,2040,1458,12948,4316,1705,108,59,48,338,146,109,144,0,95,42,8,60,0.98237885,,4.969135802,4.179012346
2003,KCR,162,83,79,5.067193396708752,570,162,62,7,3,36,62,28,1438.2,6366,1569,867,810,190,566,33,66,60,9,865,2217,5568,6239,1526,1037,288,39,162,836,781,476,32,926,75,57,63,128,120,42,0.274066091,1B,13119,0,7,12,2,-3,0,39,,68,-4.247586697,3.6130444165319204,35.440905881114304,1.8374772333190776,36.64374543563463,4.728364517997795,,,,52.64369804356193,0.512345679,0.481802859,0.148421221,0.153017242,0.300639188,0.274066091,0.336301813,0.427083333,0.33167259363108315,,95.24099904309803,7.293132541701198,-30.22930831,-57.80286483,12.519639966851607,5.411262084139593,3.540779583379202,1.1886009202156331,0.2947210942509083,0.6894,0.416142557,0.109763142,,5.067193396708752,,4.863772727167815,4.901294646588267,9.728277911432087,2147,1458,13119,4371,1810,118,53,62,399,163,138,164,0,117,75,8,50,0.98126687,,5.160493827,5.351851852
2003,LAD,162,85,77,3.155043842178706,600,162,97,3,3,58,81,8,1457.2,6001,1254,556,511,127,526,35,40,50,5,1289,2292,5458,6036,1328,919,260,25,124,574,544,407,43,985,72,28,71,121,80,36,0.243312568,P,13008,0,4,-2,5,1,0,-31,,-21,-5.876534581,6.697481457144022,-7.369305631,11.318532891158611,4.770176922727842,0.21212030948698213,,,,2.7701461333462696,0.524691358,0.515925163,0.163187541,0.124954196,0.275074251,0.243312568,0.30293378,0.368266764,0.2939860344396093,,78.30292963843411,-10.20541893,-178.71158,84.37700435798615,10.212013757487986,7.958613527531021,3.2476576535929533,0.7841302699739641,0.2804180144314506,0.7697,0.480089596,0.105306799,,3.155043842178706,,3.5604478479766657,3.634179321196567,27.01760872080922,1977,1458,13008,4336,1590,78,37,41,388,162,127,162,0,70,25,11,51,0.98700866,,3.543209877,3.432098765
2003,MIL,162,68,94,5.026858947392607,622,162,66,5,1,44,59,27,1452,6459,1590,873,811,219,575,43,61,57,8,1034,2293,5548,6270,1423,937,266,24,196,714,685,547,41,1221,71,40,62,158,99,39,0.256488824,P,13068,0,0,2,-3,1,0,-70,,-82,5.652928125113249,-4.227618955,-55.31131436,-9.985839362,-63.87180125,-7.702290571,,,,-64.87176164,0.419753086,0.400806651,0.194736842,0.162581111,0.294174058,0.256488824,0.328875281,0.419069935,0.32545621898825927,,93.24188490503825,-27.09411964,-81.88689514,-26.5551277,9.579157939,6.409090199,3.5640491920477793,1.3574378661886324,0.3,0.7049,0.408914728,0.125071387,,5.026858947392607,,4.882070839799718,4.679690448008431,6.769115559756756,2048,1458,13068,4356,1617,114,66,47,343,140,114,143,0,100,37,14,57,0.98127156,,4.407407407,5.388888889
2003,MIN,162,90,72,4.408669261657453,561,162,80,7,3,45,65,19,1461.2,6246,1526,758,716,187,402,35,50,62,9,997,2269,5655,6324,1567,1049,318,45,155,801,755,512,36,1027,63,52,42,139,94,44,0.277099911,P,13155,0,5,-2,-3,-1,0,-9,,-5,-2.299186504,-7.721871015,23.031082529574633,10.14441257249564,23.154424419626594,1.2527529011924687,,,,23.15446899212534,0.555555556,0.527560816,0.162397216,0.154376658,0.312044198,0.277099911,0.340974212,0.431476569,0.3354413235011942,,102.28709069551634,1.815370773896575,19.831118721674713,5.438663015142083,23.961906153934095,6.138887226078883,2.475258440204324,1.15142619,0.2904555314533623,0.7109,0.386407351,0.104469273,,4.408669261657453,,4.258202884,4.380672605586862,16.773485663114116,2038,1458,13155,4385,1475,87,45,38,268,114,88,115,0,70,27,10,62,0.98537078,,4.944444444,4.679012346
2003,MON,162,83,79,4.012754269615809,599,162,94,15,2,42,67,18,1437.2,6171,1467,716,641,181,463,51,71,71,4,1028,2275,5437,6116,1404,941,294,25,144,711,682,522,58,990,45,40,72,143,100,39,0.258230641,C,12720,0,1,-1,-1,2,0,-44,,-41,1.8219248138193507,-0.662575169,-16.7069296,-6.982639646,-22.53023948,-2.70295424,,,,-17.5302405,0.512345679,0.496496189,0.161870503,0.142725768,0.290122035,0.258230641,0.326108537,0.400956409,0.31637037564112597,,84.81410004557414,-4.552572449,-124.677578,21.31927054,9.582131556,6.4354311843448535,2.8984480917817774,1.1330866190334812,0.2904245709123758,0.7353,0.446,0.121639784,,4.012754269615809,,4.352411111594387,4.224886181333548,15.509385434910655,2219,1449,12720,4240,1655,118,76,41,357,158,123,160,0,98,52,5,45,0.98037585,,4.388888889,4.419753086
2003,NYM,161,66,95,4.4957552363585265,573,161,82,3,3,38,59,15,1413.1,6204,1497,754,706,168,576,71,45,45,7,907,2361,5341,6007,1317,907,262,24,124,642,607,489,42,1035,54,45,78,136,70,31,0.246583036,CF,13158,0,-4,3,-4,-9,0,-21,,-36,-6.564420399,-2.79616262,-44.39294817,-6.02908492,-59.78253671,-9.531116905,,,,-57.78252799,0.409937888,0.420283885,0.172298984,0.127691444,0.282233262,0.246583036,0.313712261,0.37427448,0.301779124,,80.45427231401106,-4.397354953,-155.4629289,10.61172738764435,5.1453925252406805,5.775708214415274,3.667924952043217,1.0698114443459383,0.2948092280390417,0.7245,0.420774647,0.10138805,,4.4957552363585265,,4.611473093,4.775681843023767,8.257802267093211,1953,1467,13158,4386,1575,114,63,48,288,128,86,128,0,92,37,13,33,0.98123457,,3.98757764,4.683229814
2003,NYY,163,101,61,4.032146565145328,530,163,96,8,3,49,57,18,1462,6209,1512,716,655,145,375,36,49,33,0,1119,2180,5605,6431,1518,970,304,14,230,877,845,684,54,1042,81,35,25,154,98,33,0.270829616,P,12975,0,0,2,-2,-6,0,13,,10,-11.45592537,-5.138759773,-26.53237168,6.681607541977428,-36.44541644,-8.161737735,,,,-33.44533975,0.62345679,0.600045249,0.162027678,0.182337199,0.294871794,0.270829616,0.356440281,0.453166815,0.35120354540009063,,114.91329664184151,-0.331568271,119.40420004420072,-71.95250498,26.50886883213887,6.88850688,2.3084808579076306,0.8926125983909504,0.30236673302366734,0.704,0.427417594,0.093127809,,4.032146565145328,,3.6601108682455505,3.923634095631456,28.552764729596674,2011,1458,12975,4325,1775,107,47,54,364,147,114,146,0,91,43,9,41,0.9827614,,5.380368098,4.392638037
