Season,Team,TG,W,L,P_ERA,P_G,P_GS,P_QS,P_CG,P_ShO,P_SV,P_HLD,P_BS,P_IP,P_TBF,P_H,P_R,P_ER,P_HR,P_BB,P_IBB,P_HBP,P_WP,P_BK,P_SO,B_G,B_AB,B_PA,B_H,B_1B,B_2B,B_3B,B_HR,B_R,B_RBI,B_BB,B_IBB,B_SO,B_HBP,B_SF,B_SH,B_GDP,B_SB,B_CS,B_AVG,F_Pos,F_Inn,F_rSZ,F_rCERA,F_rSB,F_rGDP,F_rARM,F_rGFP,F_rPM,F_rTS,F_DRS,F_ARM,F_DPR,F_RngR,F_ErrR,F_UZR,F_UZR/150,F_FRM,F_OAA,F_RAA,F_Def,WinP,x
2004,CHC,162,89,73,3.826431355891177,622,162,95,3,2,42,68,24,1465.1,6262,1363,665,623,169,545,33,76,50,9,1346,2290,5628,6281,1508,936,308,29,235,789,755,489,46,1080,38,48,78,120,66,28,0.267945984,SS,12891,0,2,1,2,7,2,16,,32,4.830021172761917,-0.420414418,23.039311236469075,6.983982349454891,34.43292014,5.662239909192861,,,,39.43285928557472,0.549382716,0.584666202
2004,CHW,162,83,79,4.913658525216324,561,162,69,8,2,34,57,12,1432.1,6189,1505,831,782,224,527,36,48,43,3,1013,2245,5534,6197,1481,936,284,19,242,865,823,499,25,1030,63,42,58,119,78,51,0.267618359,P,12993,0,3,4,-9,18,0,-11,,0,6.981419300660491,-3.407200889,-16.42770369,-1.726243264,-14.5797483,-1.16011537,,,,-9.579761149,0.512345679,0.520039116
2004,CIN,162,76,86,5.211727872025657,659,162,69,5,2,47,80,30,1443.2,6451,1595,907,836,236,572,55,54,74,3,992,2361,5518,6278,1380,871,287,28,194,750,713,599,38,1335,81,25,55,125,77,25,0.250090612,C,13200,0,-5,-4,0,-7,4,3,,-12,-2.008155175,2.104218958877027,5.462614164589468,-3.357251548,2.2014289737999206,0.17385256947057315,,,,-4.79851173,0.469135802,0.406093496
2004,CLE,162,80,82,4.817047506267478,641,162,73,8,3,32,55,28,1466.2,6450,1553,857,785,201,579,47,62,43,6,1115,2287,5676,6452,1565,1007,345,29,184,858,820,606,41,1009,78,42,47,143,94,55,0.275722339,C,12918,0,-3,-7,-9,-16,0,13,,-22,-1.86631142,-4.068804058,-50.04821078,19.824815897853114,-36.15852337,-5.131771063,,,,-43.15854923,0.49382716,0.50058309
2004,COL,162,68,94,5.536694426139954,635,162,65,3,0,36,67,34,1435.1,6535,1634,923,883,198,697,84,71,66,6,947,2351,5577,6333,1531,964,331,34,202,833,795,568,51,1181,54,37,97,132,44,33,0.274520351,P,12957,0,1,1,4,-4,-9,-29,,-39,-8.20390211,4.4895954094827175,-15.20948259,-7.755542771,-26.67933119,-4.500073997,,,,-25.67929524,0.419753086,0.448881434
2004,DET,162,72,90,4.926137943751645,594,162,69,7,4,35,58,28,1439.2,6296,1542,844,788,190,530,33,54,71,6,995,2255,5623,6285,1531,992,284,54,201,827,800,518,32,1144,50,43,50,110,86,50,0.272274586,P,12987,0,1,-3,-5,5,8,23,,26,4.067213934,1.354755848646164,11.474846061319113,-4.304401099,12.59237664565444,2.696503983444143,,,,6.592315234988565,0.444444444,0.489827504
2004,FLA,162,83,79,4.0965953638787465,566,162,86,6,3,53,54,22,1439,6110,1395,700,655,166,513,61,51,35,3,1116,2223,5486,6160,1447,992,275,32,148,718,677,499,37,968,58,40,77,142,96,43,0.263762304,P,12783,0,1,-1,11,-5,-8,-29,,-32,-4.994951831,9.065900709480047,-26.6350196,-9.338536455,-31.90256805,-3.825722182,,,,-31.90256544,0.512345679,0.51269189
2004,HOU,162,92,70,4.054054614281527,655,162,72,2,2,47,74,23,1443,6201,1416,698,650,174,525,61,68,45,3,1282,2391,5468,6269,1458,941,294,36,187,803,756,590,54,999,61,52,98,128,89,30,0.266642282,2B,13089,0,0,5,-6,7,7,-35,,-16,10.127729002851993,-4.74413396,5.7183937188237906,0.7745256664929911,11.876547581050545,2.9016511425917284,,,,19.876596076876798,0.567901235,0.569612716
2004,KCR,162,58,104,5.164281494374522,571,162,63,6,2,25,48,22,1420.1,6320,1638,905,815,208,518,49,56,60,10,887,2169,5538,6153,1432,992,261,29,150,720,675,461,28,1057,76,38,40,130,67,48,0.258577103,P,13080,0,4,-1,1,-1,2,60,,72,0.8385997489094734,6.380328383296728,36.896125186933205,14.75818272557808,58.87328939512372,8.886511260369288,,,,57.873278562034656,0.358024691,0.38761052
2004,LAD,162,93,69,4.0066535671115835,621,162,87,2,2,51,57,9,1453.1,6155,1386,684,647,178,521,47,54,43,2,1066,2357,5542,6244,1450,991,226,30,203,761,731,536,45,1092,62,35,69,121,102,41,0.261638397,P,12951,0,1,-3,2,-8,8,17,,9,-14.64954416,5.972241058945656,-11.63910686,12.81165187258739,-7.504755406,-3.233302315,,,,-16.50474737,0.574074074,0.553136315
2004,MIL,161,67,94,4.2628304996758795,584,161,82,6,1,42,59,22,1442,6204,1440,757,683,164,476,27,51,59,5,1098,2255,5483,6195,1358,896,295,32,135,634,601,540,49,1312,68,40,56,120,138,40,0.24767463,P,12978,0,0,-4,-5,-7,-13,10,,-20,-13.73635724,-1.255983941,32.96643002552446,-13.36068884,4.6133955074474216,-1.946990615,,,,1.6134406727090844,0.416149068,0.41226045
2004,MIN,162,92,70,4.042682262386216,597,162,83,4,4,48,48,20,1476,6269,1523,715,663,167,431,27,54,45,1,1123,2318,5623,6286,1494,969,310,24,191,780,735,513,42,982,64,40,46,130,116,46,0.265694469,P,13284,0,-5,2,3,-1,10,-22,,-12,-1.318036039,2.539170179516077,-15.88896969,13.416791133582592,-1.251033684,-0.119314821,,,,5.748974917853098,0.567901235,0.543396226
2004,MON,162,67,95,4.328954899046129,624,162,68,11,4,31,59,18,1447,6307,1477,769,696,191,582,78,79,43,2,1032,2289,5474,6138,1361,907,276,27,151,635,605,496,51,925,35,33,100,115,109,38,0.248629886,RF,13041,0,2,-6,-4,1,-4,-10,,-23,-5.897300914,-0.985876638,8.912845060229301,-23.19816525,-21.16854697,-3.758771332,,,,-28.1685411,0.413580247,0.405419944
2004,NYM,162,71,91,4.099378024008318,636,162,82,2,2,31,70,21,1449,6333,1452,731,660,156,592,70,49,30,8,977,2390,5532,6209,1376,882,289,20,185,684,658,512,54,1159,61,34,69,129,107,23,0.248734634,P,12993,0,-4,-4,-2,-3,-5,-54,,-79,-6.687597986,-2.369388158,-70.58274148,10.284945206949487,-69.35489804,-10.3491288,,,,-78.35494009,0.438271605,0.466821058
2004,NYY,162,101,61,4.688060903232092,598,162,71,1,0,59,70,17,1443.2,6240,1532,808,752,182,445,32,60,57,4,1058,2281,5527,6364,1483,940,281,20,242,897,863,670,40,982,80,50,37,157,84,33,0.26831916,CF,13242,0,-1,1,2,-1,-3,-25,,-16,1.7321949750185013,1.2332031894475222,-14.83881925,6.050188962079119,-5.823224964,-0.332338639,,,,6.176782021829799,0.62345679,0.552057568
2004,OAK,162,91,71,4.171722953345037,576,162,84,10,3,35,71,28,1471.1,6313,1466,742,682,164,544,49,68,39,5,1034,2217,5728,6459,1545,1005,336,15,189,793,752,608,40,1061,55,43,25,142,47,22,0.269727653,P,13164,0,-4,-6,0,4,8,11,,6,1.1585912397131324,3.256951194256544,3.048933943733573,10.411253933794796,17.87572422530502,2.9772951550828846,,,,5.875702152021592,0.561728395,0.53318812
2004,PHI,162,86,76,4.467184132028562,638,162,71,4,4,43,82,25,1462.2,6308,1488,781,726,214,502,60,66,40,3,1070,2317,5643,6456,1505,964,303,23,215,840,802,645,60,1133,58,46,64,123,100,27,0.266702108,P,12852,0,-6,1,5,6,8,-23,,-4,-3.847515918,7.724732860922813,-44.62385095,4.541728615178727,-36.20489842,-4.862132232,,,,-30.20487379,0.530864198,0.536349132
2004,PIT,161,72,89,4.310927667019833,625,161,78,3,2,46,76,23,1428,6197,1451,744,684,149,576,64,63,45,3,1079,2330,5483,6115,1428,980,267,39,142,680,648,415,33,1066,95,42,79,117,63,40,0.260441364,P,12969,0,-2,1,1,-5,3,-12,,-17,-4.018567286,4.822769362363033,-13.16182128,-5.80269407,-18.16036207,-2.485416451,,,,-17.16032102,0.447204969,0.455146781
2004,SDP,162,87,75,4.028454392648608,599,162,79,3,2,44,76,20,1441,6135,1460,705,645,184,422,39,48,27,2,1079,2316,5573,6313,1521,1046,304,32,139,768,722,566,45,910,56,66,52,128,52,25,0.272923021,P,13134,0,-1,0,2,6,9,5,,28,8.660493286326528,-0.384018147,37.40441368613392,-2.476056253,43.20480718649924,7.193569251218163,,,,47.204822105766404,0.537037037,0.542691763
2004,SEA,162,63,99,4.761077113928639,576,162,70,7,2,28,42,21,1459.1,6389,1498,823,772,212,575,32,72,45,7,1036,2280,5722,6362,1544,1112,276,20,136,698,658,492,49,1058,54,48,46,131,110,42,0.269835721,2B,13113,0,1,-4,-10,-21,-7,-7,,-48,-10.24929372,-5.931231262,6.233693309593946,0.8252047362620942,-9.121591225,-3.323481253,,,,-12.12160736,0.388888889,0.418368565
2004,SFG,162,91,71,4.342487321149417,683,162,81,8,5,46,87,28,1457,6321,1481,770,703,161,548,35,47,52,2,1020,2405,5546,6466,1500,970,314,33,183,850,805,705,153,874,72,51,92,142,43,23,0.2704652,P,13083,0,-4,3,-3,10,4,37,,51,7.257860600948334,-4.475857958,9.156663160581957,4.100801574630168,16.03946187219117,3.0973540488928095,,,,21.03942478359443,0.561728395,0.549262582
2004,STL,162,105,57,3.745701065358517,631,162,89,4,2,57,89,16,1453.2,6104,1378,659,605,169,440,24,67,42,4,1041,2381,5555,6297,1544,987,319,24,214,855,817,548,64,1085,51,70,73,121,111,47,0.277947794,P,12753,0,2,1,0,11,-6,-9,,6,11.022800790611655,-0.755937541,58.47312444455383,-11.59606623,57.14390067145723,9.453591727565529,,,,63.143857153212366,0.648148148,0.627324497
2004,TBD,161,70,91,4.820749116979835,562,161,61,3,0,35,46,10,1417,6261,1459,842,759,192,580,35,93,55,7,923,2182,5483,6098,1416,947,278,46,145,714,685,469,33,944,55,56,35,97,132,42,0.258252781,1B,12957,0,2,-1,-3,-9,-3,-22,,-26,-1.067639569,-2.198669231,26.844654767079874,-6.360144702,17.21805155496986,1.9422074546400745,,,,22.218074797670916,0.434782609,0.418290722
2004,TEX,162,89,73,4.544801868287861,630,162,61,5,2,52,76,14,1439.2,6345,1536,794,727,182,547,29,81,34,11,979,2240,5615,6256,1492,908,323,34,227,860,825,500,41,1099,61,57,23,91,69,36,0.265716829,P,12789,0,2,6,-3,11,-3,25,,37,8.296347945928574,0.084497524,17.941854688804597,10.000045552151278,36.32283183699474,6.190053546159655,,,,41.322804667440195,0.549382716,0.539839829
2004,TOR,161,67,94,4.927517667,592,161,70,6,4,37,47,16,1421,6281,1505,823,778,181,608,47,58,60,11,956,2194,5531,6178,1438,969,290,34,145,719,680,513,25,1083,71,42,20,139,58,31,0.259989152,CF,13023,0,8,7,1,24,6,-1,,53,18.182849685661495,-2.592674617,-28.15533539,2.6590261223027483,-9.906049532,1.7606774406608623,,,,3.093950152702667,0.416149068,0.432860528
2005,ARI,162,77,85,4.869762408455659,620,162,84,6,1,45,64,17,1456.1,6402,1580,856,788,193,537,43,62,58,5,1038,2370,5550,6327,1419,910,291,27,191,696,670,606,51,1094,55,45,71,132,67,26,0.255675675,P,13107,0,5,-1,1,-15,0,1,,-12,-5.461993346,-2.19121366,-44.89816392,8.562045119251707,-43.98932205,-6.803178165,,,,-43.98931991,0.475308642,0.397991377
2005,ATL,162,90,72,3.9836041414898458,646,162,78,8,3,38,73,24,1443.2,6186,1487,674,639,145,520,52,32,42,5,929,2347,5486,6186,1453,924,308,37,184,769,733,534,56,1084,45,46,75,146,92,32,0.264855997,P,12993,0,1,0,2,24,3,30,,57,26.979568749666214,2.7323856838047504,20.017252758145332,9.280114313121885,59.00935837998986,12.498658766063162,,,,58.00936137110919,0.555555556,0.565550951
2005,BAL,162,74,88,4.564094269583779,636,162,74,2,0,38,70,19,1427.2,6242,1458,800,724,180,580,32,52,70,11,1052,2323,5551,6134,1492,980,296,27,189,729,700,447,31,902,54,42,40,145,83,37,0.268780399,P,12849,0,-1,-4,2,-4,4,16,,5,-4.230403517,0.069526352,7.768266108003445,-2.186567466,1.420812335330993,-0.579315846,,,,-10.57915711,0.456790123,0.453664333
2005,BOS,162,95,67,4.742480094441046,604,162,81,6,0,38,59,19,1429,6227,1550,805,753,164,440,28,89,56,4,959,2344,5626,6403,1579,1020,339,21,199,910,863,653,34,1044,47,63,14,135,45,12,0.280661215,P,12861,0,-8,-7,1,8,-4,-28,,-35,1.0006408002227545,0.7758625261485577,-14.00123622,0.45393438657083607,-11.77085961,-1.305583492,,,,-19.77086445,0.586419753,0.560995851
2005,CHC,162,79,83,4.1937518359561885,619,162,91,8,2,39,69,19,1440,6185,1357,714,671,186,576,48,50,57,7,1256,2276,5584,6161,1506,966,323,23,194,703,674,419,49,920,50,37,69,131,65,39,0.26969914,P,12960,0,0,3,-3,-6,-2,17,,8,-5.044023275,0.5217516161501408,27.13047709176317,-3.10521188,19.502977922558784,1.755934865943329,,,,24.50296887,0.487654321,0.492237588
2005,CHW,162,99,63,3.610571018654078,574,162,95,9,4,54,79,19,1475.2,6176,1392,645,592,167,459,42,52,65,9,1040,2208,5529,6146,1450,974,253,23,200,741,713,435,27,1002,79,49,53,122,137,67,0.262253572,CF,13281,0,-4,-3,5,-5,4,42,,39,-7.156365931,3.3927925564348698,33.50996876321733,3.316896586678922,33.06327892141417,3.242002176240675,,,,26.06325540414515,0.611111111,0.568933361
2005,CIN,163,73,89,5.175157311174713,654,163,70,2,0,31,63,16,1433,6397,1657,889,824,219,492,47,80,53,3,955,2309,5565,6321,1453,881,335,15,222,820,784,611,42,1303,62,39,43,116,72,23,0.261096136,P,12897,0,0,1,-5,14,0,-56,,-44,1.0025971150025725,-3.863626104,-47.00277423,3.255803100531921,-46.60797643,-6.142507317,,,,-43.60803106,0.450617284,0.459691219
2005,CLE,162,93,69,3.6057801803429967,571,162,91,6,0,51,74,15,1452.2,6048,1363,642,582,157,413,20,41,26,4,1050,2166,5609,6255,1522,948,337,30,207,790,760,503,33,1093,54,50,39,128,62,36,0.271349616,2B,13074,0,-2,-1,12,-10,-2,40,,33,-11.77741895,5.332504265010357,46.860049679875374,-4.510465094,35.904721420258284,3.111289715380142,,,,31.90466732581903,0.574074074,0.602259656
2005,COL,162,67,95,5.138625148398793,621,162,68,4,1,37,68,26,1418.2,6385,1600,862,810,175,604,54,84,65,6,981,2302,5544,6240,1478,1014,280,34,150,741,704,509,36,1103,64,34,88,125,65,32,0.266594516,3B,12768,0,0,0,-5,-7,0,-13,,-31,-1.258990174,-5.067121064,0.9411447667516768,-0.569484376,-5.954397766,-1.272999404,,,,-7.95443808,0.413580247,0.424944181
2005,DET,162,71,91,4.519850624187544,587,162,78,7,0,37,56,20,1435.2,6139,1504,787,721,193,461,33,51,53,5,907,2211,5602,6136,1521,1025,283,45,168,723,678,384,24,1038,53,52,44,138,66,28,0.271510174,P,12921,0,1,10,1,-6,5,20,,39,-7.497639403,0.514185959,13.567118424602086,4.8789157231585705,11.462542667693924,0.18189436321049338,,,,31.462579133710875,0.438271605,0.457691897
2005,FLA,162,83,79,4.186965891,611,162,85,14,8,42,55,18,1442.1,6236,1459,732,671,116,563,57,65,45,3,1125,2296,5502,6214,1499,1033,306,32,128,717,678,512,61,918,67,50,82,144,96,38,0.272446383,P,12987,0,-1,0,0,7,9,42,,62,2.0999272785848007,-0.055185234,19.904925318900496,1.514700471152537,23.464408005937003,3.6748684633085116,,,,28.464416639314265,0.512345679,0.489649142
2005,HOU,163,89,73,3.5176743219859725,597,163,103,6,2,45,66,13,1443,6023,1336,609,564,155,440,29,59,38,8,1164,2324,5462,6139,1400,926,281,32,161,693,654,481,43,1037,72,42,82,116,115,44,0.256316367,P,12720,0,-1,2,5,-7,-7,-110,,-112,0.068725161,1.050002507865429,-62.17962487,-12.51482884,-73.57564897,-9.4478692,,,,-64.57565309,0.549382716,0.564248705
2005,KCR,162,56,106,5.559197015831992,605,162,51,4,0,25,55,18,1413.1,6370,1640,935,873,178,580,33,74,69,9,924,2259,5503,6086,1445,996,289,34,126,701,653,424,23,1008,63,50,46,139,53,33,0.262584045,P,13179,0,4,6,3,0,-2,23,,31,0.5735924653708935,-1.874820495,21.674852983793244,6.599129508045735,26.972688226494938,3.6082054368738286,,,,36.972733127763064,0.345679012,0.359835709
2005,LAA,162,95,67,3.675392956399868,541,162,99,7,3,54,55,17,1464.1,6158,1419,643,598,158,443,24,48,70,1,1126,2234,5624,6186,1520,1065,278,30,147,761,726,447,51,848,29,39,43,126,161,57,0.27027027,3B,12846,0,0,-5,-5,5,0,20,,12,6.212008698610589,-1.30388746,-0.025638456,-5.037406443,-0.154898996,1.0795022310827582,,,,-12.15488948,0.586419753,0.583456079
2005,LAD,162,71,91,4.382297404033335,620,162,79,6,4,40,66,19,1427.1,6113,1434,755,695,182,471,34,64,36,6,1004,2351,5433,6134,1374,920,284,21,149,685,653,541,30,1094,67,33,57,139,58,35,0.25289895,P,12981,0,3,-1,-1,1,-5,-69,,-74,7.834455427,5.137424346059561,-50.77912356,2.1007160246463172,-35.70660874,-3.233652503,,,,-41.70668669,0.438271605,0.451503488
2005,MIL,162,81,81,3.9805284841033783,557,162,91,7,2,46,61,21,1438,6208,1382,697,636,169,569,52,45,66,8,1173,2226,5448,6156,1413,892,327,19,175,726,689,531,55,1162,73,38,66,137,79,34,0.259361233,1B,12942,0,0,-4,-5,-1,-2,-2,,-11,-2.159450725,-0.970101932,23.700785570792505,-14.38623808,6.184975983807817,0.3187230991362051,,,,6.1849867027224255,0.5,0.520371019
2005,MIN,162,83,79,3.7245610929496866,558,162,90,9,4,44,52,16,1464.1,6072,1458,662,606,169,348,38,43,35,4,965,2235,5564,6192,1441,1006,269,32,134,688,644,485,49,978,59,42,42,155,102,44,0.25898634,C,13179,0,-1,3,10,2,-1,19,,45,-0.221534539,4.027570217847824,28.199579535634257,-0.096976095,31.908530524757225,4.571754694708089,,,,41.908576920742284,0.512345679,0.519252118
2005,NYM,162,83,79,3.7738596651502228,554,162,99,8,3,38,49,21,1435.2,6121,1390,648,602,135,491,43,56,32,4,1012,2213,5505,6146,1421,935,279,32,175,722,683,486,49,1075,48,38,69,104,153,40,0.258128973,C,12921,0,-1,-9,4,8,1,-14,,-18,17.780450875055976,-0.392605461,-24.02175192,-7.724344915,-14.35829883,1.0667141557391626,,,,-33.35835293,0.512345679,0.553857465
2005,NYY,162,95,67,4.535645469261706,580,162,82,8,4,46,69,21,1430.2,6182,1495,789,721,164,463,25,84,37,6,985,2319,5624,6406,1552,1048,259,16,229,886,847,637,41,989,73,43,28,125,84,27,0.27596017,P,12876,0,-2,-2,-3,-7,6,-104,,-120,-3.956048653,-4.170467772,-135.9658656,2.3627851728815585,-141.7295991,-19.17741119,,,,-147.7295261,0.586419753,0.557716887
2005,OAK,162,88,74,3.6984606672431752,572,162,90,9,2,38,47,18,1450.1,6080,1315,658,596,154,504,42,60,41,3,1075,2164,5627,6275,1476,991,310,20,155,772,739,537,22,819,52,40,19,148,31,22,0.262306735,P,13053,0,-2,-4,4,3,3,37,,37,-2.576287515,-2.809117351,36.67375705028826,2.708147992292652,33.99646475724876,3.9408273334699166,,,,22.99646173708215,0.543209877,0.579216831
2005,PHI,162,88,74,4.214635608622057,604,162,84,4,0,40,78,23,1435,6119,1379,726,672,189,487,51,72,36,9,1159,2273,5542,6345,1494,1010,282,35,167,807,760,639,76,1083,56,46,62,107,116,27,0.269577769,CF,12915,0,-6,-3,0,19,2,89,,97,10.88508727028966,-1.055439096,43.28329545157612,1.5685005826435372,54.681436146522174,9.950132015271238,,,,48.68142055031173,0.543209877,0.552690472
2005,PIT,162,67,95,4.437325673960002,613,162,71,4,3,35,59,12,1436,6264,1456,769,708,162,612,65,65,53,4,958,2289,5573,6221,1445,976,292,38,139,680,656,471,38,1092,72,49,56,130,73,30,0.259285842,P,12924,0,2,-1,10,-11,3,19,,23,-16.75716509,7.984494196949527,0.6633480796590447,-2.653613724,-10.76296814,-3.671180834,,,,-8.762985655,0.413580247,0.43880918
2005,SDP,162,82,80,4.131009418027644,618,162,78,4,3,45,70,20,1455.1,6253,1452,726,668,146,503,45,46,36,3,1133,2380,5502,6271,1416,978,269,39,130,684,655,600,41,977,49,48,72,122,99,44,0.257360959,P,13098,0,7,-1,0,-13,-7,-21,,-47,-5.644130693,0.28116080164909363,-9.111714575,-0.969349296,-15.44405287,-2.926889241,,,,-23.44403724,0.50617284,0.470239172
2005,SEA,162,69,93,4.488441082043618,595,162,76,6,2,39,73,20,1427.2,6172,1483,751,712,179,496,32,57,36,4,892,2258,5507,6095,1408,955,289,34,130,699,657,466,50,986,48,37,37,115,102,47,0.255674595,P,12849,0,0,-1,-1,-12,1,12,,3,-6.637832165,-3.003401576,19.634637725073844,2.9884030154862558,12.981843519490212,0.4259303826401636,,,,14.981870397481446,0.425925926,0.464183994
2005,SFG,162,75,87,4.349410665438345,673,162,76,4,0,46,89,28,1444.1,6280,1456,745,698,151,592,42,42,38,3,972,2360,5462,6077,1427,974,299,26,128,649,617,431,26,901,49,44,91,147,71,35,0.261259611,2B,12999,0,-7,4,-4,-8,0,-3,,-8,-11.40010225,-7.922154896,32.91742654531845,1.1461258516210364,14.741215895168352,-1.00107573,,,,24.741190769233768,0.462962963,0.431458494
2005,STL,162,100,62,3.486280016336932,598,162,97,15,7,48,86,17,1445.2,6047,1399,634,560,153,443,27,60,41,5,974,2324,5538,6246,1494,1011,287,26,170,805,757,534,60,947,62,35,77,127,83,36,0.269772481,C,13011,0,2,10,10,3,10,33,,81,8.298982449807227,7.350377408787608,-14.68687325,3.5838806837855373,4.546364190988243,2.6895745655537313,,,,22.546331907891915,0.617283951,0.617177835
2005,TBD,162,67,95,5.4000004226130365,563,162,56,1,0,43,66,26,1421.2,6384,1570,936,853,194,615,41,64,53,5,949,2245,5552,6120,1519,1033,289,40,157,750,717,412,25,990,69,51,34,133,151,49,0.2735951,P,12795,0,5,4,-4,6,-2,-29,,-19,-9.521924924,-3.105866015,18.85304987744894,-11.01990086,-4.794584149,-2.448250687,,,,4.205450793595468,0.413580247,0.391006231
2005,TEX,162,79,83,4.968748889809412,616,162,66,2,1,46,48,22,1440,6371,1589,858,795,159,522,31,60,44,4,932,2193,5716,6301,1528,928,311,29,260,865,834,495,20,1112,48,32,9,123,67,15,0.267319804,1B,12960,0,-3,-3,-3,2,-7,-22,,-42,1.8422128180973232,-6.291903175,-34.62049239,3.476517040751787,-35.59362213,-4.828997591,,,,-40.59365147,0.487654321,0.504062614
2005,TOR,162,80,82,4.061506211967693,594,162,80,9,3,35,66,21,1447,6166,1475,705,653,185,444,29,68,39,5,958,2281,5581,6233,1480,998,307,39,136,775,735,486,18,955,89,56,21,126,72,35,0.26518545,P,13023,0,6,-3,3,12,14,23,,55,9.562935419380665,0.6615017838776112,20.025886058807373,3.543988364050165,33.79435023292899,6.466667458167636,,,,29.794337407901978,0.49382716,0.547191728
2005,WSN,162,81,81,3.8703726950134776,632,162,84,4,1,51,69,18,1458,6286,1456,673,627,140,539,77,72,49,8,997,2352,5426,6142,1367,907,311,32,117,639,615,491,55,1090,89,45,91,130,45,45,0.251935127,CF,13122,0,1,4,2,4,-10,-8,,-6,7.160063133,4.347151311,21.967326884157956,4.188774269819987,37.663308220915496,6.627751263054074,,,,42.663257293518605,0.5,0.474102758
2006,ARI,162,76,86,4.4886949105558385,623,162,81,8,4,34,75,20,1459.2,6341,1503,788,728,168,536,44,61,53,4,1115,2282,5645,6330,1506,977,331,38,160,773,743,504,47,965,67,53,61,136,76,30,0.266784765,P,13137,0,1,-1,7,-13,0,14,,5,-10.82101304,6.067090953933075,-23.13990409,0.239439414,-27.6543715,-4.99605282,,,,-25.65439105,0.469135802,0.490391662
2006,ATL,162,79,83,4.595745308464936,684,162,71,6,2,38,56,29,1441.1,6350,1529,805,736,183,572,69,55,39,2,1049,2435,5583,6284,1510,950,312,26,222,849,818,526,48,1169,52,44,78,132,52,35,0.270463908,P,12972,0,1,-3,-1,-1,5,-8,,-13,-1.279854283,-2.825676057,14.048818330280483,0.096211554,10.039484581444412,0.9249456981580613,,,,3.039450536008363,0.487654321,0.526583364
2006,BAL,162,70,92,5.353064895130789,634,162,62,5,1,35,58,21,1419,6327,1579,899,844,216,613,26,48,59,4,1016,2295,5610,6240,1556,1084,288,20,164,768,727,474,35,878,73,41,40,145,121,32,0.277361853,P,12771,0,-2,8,3,8,-7,-22,,-13,3.7598291747272015,-0.807589069,-2.64951529,4.524879514116037,4.827678693458438,1.1395693250978316,,,,18.827683949517297,0.432098765,0.421898035
2006,BOS,162,86,76,4.826779740434246,616,162,70,3,1,46,80,23,1441.1,6292,1570,825,773,181,509,25,68,52,3,1070,2346,5619,6435,1510,975,327,16,192,820,777,672,56,1056,66,56,22,136,51,23,0.26873109,SS,12972,0,0,-7,7,-1,4,-51,,-57,2.1525368530419655,1.6965047884732485,-43.44933213,17.65803567477269,-21.94230767,-2.338250301,,,,-34.94228701,0.530864198,0.496960514
